Date,Min,MinCorrect,Average,AverageCorrect,Max,MaxCorrect
19681028,-8.1,0,-5.2,0,-2.6,0
19681029,-4.1,0,-0.3,0,3.2,0
19681030,1.9,0,4.2,0,8.1,0
19681031,-0.6,0,0.4,0,2.5,0
19681101,-2.8,0,-1.4,0,0.0,0
19681102,-1.8,0,-0.2,0,,9
19681103,-0.2,0,3.0,0,5.7,0
19681104,5.3,0,7.0,0,9.2,0
19681105,-0.2,0,4.3,0,10.0,0
19681106,-1.6,0,-0.3,0,1.0,0
19681107,-3.2,0,-1.1,0,0.5,0
19681108,-5.3,0,-3.8,0,-0.9,0
19681109,-7.0,0,-5.0,0,-2.5,0
19681110,-6.8,0,-4.9,0,-2.1,0
19681111,-3.7,0,-2.2,0,-1.0,0
19681112,-4.8,0,-3.0,0,-1.0,0
19681113,-6.8,0,-4.6,0,-2.0,0
19681114,-7.8,0,-4.2,0,0.2,0
19681115,-1.1,0,-0.2,0,1.0,0
19681116,-1.7,0,-0.1,0,1.2,0
19681117,-2.5,0,-0.2,0,1.1,0
19681118,-3.7,0,-2.6,0,-1.6,0
19681119,-2.5,0,-1.5,0,-0.3,0
19681120,-5.8,0,-4.7,0,-1.5,0
19681121,-6.7,0,-4.6,0,-2.5,0
19681122,-2.9,0,-1.2,0,0.5,0
19681123,-0.2,0,1.2,0,2.2,0
19681124,-4.0,0,-1.7,0,1.4,0
19681125,-5.0,0,-2.9,0,-1.0,0
19681126,-2.2,0,-0.3,0,2.0,0
19681127,1.1,0,2.6,0,3.7,0
19681128,0.3,0,1.5,0,3.4,0
19681129,0.4,0,0.8,0,1.4,0
19681130,-6.0,0,-2.1,0,0.8,0
19681201,-5.7,0,-0.8,0,0.6,0
19681202,-3.7,0,-2.2,0,0.2,0
19681203,-3.4,0,-0.8,0,0.4,0
19681204,-5.7,0,-2.2,0,1.0,0
19681205,0.0,0,0.7,0,1.4,0
19681206,0.2,0,0.7,0,1.4,0
19681207,-1.6,0,0.7,0,1.9,0
19681208,-6.5,0,-4.7,0,-1.4,0
19681209,-11.9,0,-10.8,0,-6.0,0
19681210,-17.3,0,-13.8,0,-8.6,0
19681211,-8.7,0,-4.8,0,-3.5,0
19681212,-4.8,0,-2.0,0,-0.2,0
19681213,-2.4,0,-1.0,0,0.7,0
19681214,-1.7,0,-0.6,0,1.0,0
19681215,-1.5,0,-0.1,0,1.0,0
19681216,-5.2,0,-2.4,0,-0.3,0
19681217,-8.2,0,-7.1,0,-4.0,0
19681218,-7.2,0,-4.8,0,-3.8,0
19681219,-6.5,0,-5.4,0,-4.4,0
19681220,-5.0,0,-2.5,0,-0.1,0
19681221,-7.9,0,-3.6,0,0.2,0
19681222,-7.6,0,-4.7,0,-1.8,0
19681223,-3.4,0,-1.7,0,0.4,0
19681224,-0.4,0,1.6,0,2.2,0
19681225,-0.3,0,0.9,0,2.0,0
19681226,-2.4,0,-1.8,0,0.0,0
19681227,-2.7,0,-2.2,0,-1.1,0
19681228,-3.4,0,-2.6,0,-1.8,0
19681229,-3.8,0,-2.6,0,-1.8,0
19681230,-5.3,0,-4.2,0,-2.9,0
19681231,-10.9,0,-7.6,0,-3.6,0
19690101,-10.7,0,-7.5,0,-6.5,0
19690102,-9.7,0,-6.7,0,-4.2,0
19690103,-13.6,0,-10.2,0,-4.2,0
19690104,-14.7,0,-11.7,0,-8.8,0
19690105,-15.6,0,-14.7,0,-13.2,0
19690106,-13.8,0,-12.9,0,-12.0,0
19690107,-15.0,0,-13.7,0,-12.7,0
19690108,-14.2,0,-13.1,0,-11.1,0
19690109,-14.0,0,-10.1,0,-6.4,0
19690110,-10.1,0,-8.6,0,-6.9,0
19690111,-16.3,0,-14.2,0,-9.8,0
19690112,-13.2,0,-7.2,0,-5.4,0
19690113,-10.0,0,-8.4,0,-6.6,0
19690114,-10.3,0,-7.4,0,-6.1,0
19690115,-6.6,0,-4.0,0,-1.1,0
19690116,-1.4,0,0.3,0,1.3,0
19690117,-7.9,0,-2.8,0,1.4,0
19690118,-18.7,0,-14.4,0,-7.6,0
19690119,-23.1,0,-20.8,0,-18.5,0
19690120,-23.0,0,-20.5,0,-16.7,0
19690121,-21.8,0,-19.3,0,-15.8,0
19690122,-18.7,0,-13.5,0,-10.7,0
19690123,-12.5,0,-11.4,0,-10.1,0
19690124,-12.9,0,-11.8,0,-10.1,0
19690125,-18.9,0,-16.4,0,-12.6,0
19690126,-25.1,0,-21.6,0,-18.6,0
19690127,-18.6,0,-14.7,0,-9.9,0
19690128,-19.4,0,-12.8,0,-7.1,0
19690129,-23.4,0,-20.8,0,-18.4,0
19690130,-18.7,0,-15.3,0,-13.6,0
19690131,-15.2,0,-13.0,0,-10.2,0
19690201,-10.2,0,-7.7,0,-5.7,0
19690202,-6.0,0,-2.2,0,-0.9,0
19690203,-10.0,0,-4.7,0,-1.4,0
19690204,-20.6,0,-16.2,0,-9.8,0
19690205,-29.5,0,-23.2,0,-15.0,0
19690206,-19.0,0,-15.4,0,-12.5,0
19690207,-12.6,0,-6.8,0,-4.0,0
19690208,-12.2,0,-8.8,0,-4.2,0
19690209,-15.1,0,-13.7,0,-12.2,0
19690210,-18.5,0,-16.0,0,-13.3,0
19690211,-20.8,0,-17.2,0,-14.4,0
19690212,-15.6,0,-13.0,0,-10.1,0
19690213,-14.9,0,-13.6,0,-10.6,0
19690214,-13.2,0,-12.0,0,-9.9,0
19690215,-12.2,0,-9.1,0,-6.0,0
19690216,-10.1,0,-5.7,0,-2.7,0
19690217,-8.0,0,-5.2,0,-2.8,0
19690218,-11.9,0,-8.4,0,-4.4,0
19690219,-11.2,0,-8.0,0,-4.2,0
19690220,-10.5,0,-7.5,0,-3.5,0
19690221,-5.7,0,-3.4,0,-0.7,0
19690222,-2.2,0,-0.8,0,0.6,0
19690223,-4.8,0,-3.4,0,-1.5,0
19690224,-11.4,0,-6.1,0,-2.6,0
19690225,-12.5,0,-8.6,0,-3.6,0
19690226,-13.3,0,-8.6,0,-1.3,0
19690227,-12.7,0,-7.8,0,-1.0,0
19690228,-13.2,0,-7.7,0,-3.0,0
19690301,-14.0,0,-9.1,0,-4.6,0
19690302,-9.2,0,-4.5,0,-0.7,0
19690303,-14.1,0,-7.7,0,-3.5,0
19690304,-15.5,0,-9.3,0,-5.5,0
19690305,-10.8,0,-6.8,0,-2.6,0
19690306,-10.8,0,-3.9,0,0.4,0
19690307,-4.7,0,-2.0,0,1.3,0
19690308,-8.2,0,-6.1,0,-4.5,0
19690309,-9.0,0,-5.4,0,-2.6,0
19690310,-9.8,0,-7.2,0,-2.8,0
19690311,-18.1,0,-11.0,0,-2.4,0
19690312,-8.3,0,-6.3,0,-3.9,0
19690313,-18.4,0,-13.0,0,-6.6,0
19690314,-22.6,0,-14.4,0,-5.3,0
19690315,-21.6,0,-13.8,0,-6.1,0
19690316,-13.6,0,-8.8,0,-5.3,0
19690317,-17.5,0,-4.5,0,2.0,0
19690318,-5.8,0,-2.0,0,2.3,0
19690319,-7.0,0,-2.4,0,3.3,0
19690320,-10.2,0,-4.0,0,2.4,0
19690321,-10.6,0,-5.2,0,-0.6,0
19690322,-13.9,0,-7.6,0,-1.4,0
19690323,-9.5,0,-6.6,0,-3.3,0
19690324,-7.2,0,-4.9,0,-1.7,0
19690325,-10.2,0,-6.7,0,-3.1,0
19690326,-13.5,0,-6.1,0,1.1,0
19690327,-12.5,0,-4.8,0,3.4,0
19690328,-9.8,0,-3.8,0,2.1,0
19690329,-8.5,0,-0.9,0,5.9,0
19690330,-2.8,0,1.7,0,5.9,0
19690331,-3.4,0,-0.2,0,2.5,0
19690401,-2.5,0,-0.3,0,2.2,0
19690402,-1.5,0,0.0,0,1.9,0
19690403,-4.5,0,-1.2,0,1.7,0
19690404,-4.3,0,-1.4,0,0.5,0
19690405,-2.1,0,1.6,0,4.8,0
19690406,-0.5,0,1.3,0,2.7,0
19690407,-3.6,0,-1.9,0,0.0,0
19690408,-7.4,0,-2.6,0,1.3,0
19690409,-1.0,0,1.9,0,5.7,0
19690410,-0.9,0,4.9,0,11.7,0
19690411,3.5,0,5.8,0,7.7,0
19690412,0.5,0,1.2,0,3.6,0
19690413,-0.7,0,2.8,0,7.7,0
19690414,2.2,0,3.7,0,6.5,0
19690415,1.7,0,4.4,0,8.9,0
19690416,0.5,0,4.3,0,7.9,0
19690417,2.9,0,5.3,0,9.9,0
19690418,3.4,0,9.6,0,18.0,0
19690419,2.3,0,6.3,0,11.3,0
19690420,3.0,0,7.8,0,13.0,0
19690421,2.1,0,4.7,0,8.3,0
19690422,1.9,0,6.5,0,11.7,0
19690423,2.7,0,5.4,0,9.4,0
19690424,1.9,0,6.1,0,10.7,0
19690425,3.7,0,4.9,0,6.9,0
19690426,0.1,0,5.3,0,11.2,0
19690427,2.4,0,7.8,0,15.4,0
19690428,4.0,0,7.0,0,10.3,0
19690429,1.5,0,6.4,0,13.3,0
19690430,2.9,0,4.2,0,5.3,0
19690501,1.3,0,1.9,0,4.0,0
19690502,-1.3,0,2.0,0,4.6,0
19690503,-3.1,0,1.2,0,5.5,0
19690504,-1.2,0,3.9,0,8.6,0
19690505,-1.4,0,6.4,0,13.7,0
19690506,2.1,0,8.5,0,13.6,0
19690507,6.1,0,11.0,0,14.9,0
19690508,4.5,0,10.2,0,16.3,0
19690509,6.9,0,15.4,0,24.6,0
19690510,11.4,0,18.2,0,23.5,0
19690511,6.9,0,10.4,0,12.7,0
19690512,6.1,0,11.1,0,16.7,0
19690513,6.2,0,9.5,0,15.2,0
19690514,5.5,0,8.2,0,12.5,0
19690515,3.6,0,10.3,0,17.2,0
19690516,6.8,0,8.0,0,11.3,0
19690517,4.8,0,7.4,0,9.6,0
19690518,5.1,0,6.3,0,8.5,0
19690519,3.9,0,9.9,0,14.9,0
19690520,6.4,0,8.6,0,12.3,0
19690521,4.6,0,7.6,0,12.0,0
19690522,3.7,0,8.3,0,13.4,0
19690523,4.4,0,6.1,0,9.6,0
19690524,1.4,0,6.0,0,10.2,0
19690525,1.6,0,7.6,0,12.9,0
19690526,5.7,0,10.9,0,18.0,0
19690527,7.5,0,10.3,0,13.5,0
19690528,5.3,0,10.4,0,14.7,0
19690529,8.3,0,13.8,0,19.5,0
19690530,7.7,0,11.0,0,15.8,0
19690531,6.9,0,11.9,0,17.6,0
19690601,8.6,0,11.6,0,15.0,0
19690602,4.1,0,12.9,0,19.5,0
19690603,8.5,0,12.4,0,17.1,0
19690604,9.5,0,11.8,0,15.4,0
19690605,8.0,0,12.0,0,16.3,0
19690606,5.5,0,11.4,0,16.5,0
19690607,7.8,0,10.6,0,13.5,0
19690608,7.5,0,12.8,0,18.9,0
19690609,10.4,0,15.9,0,21.7,0
19690610,8.5,0,16.5,0,22.6,0
19690611,12.5,0,18.9,0,24.7,0
19690612,10.9,0,15.0,0,19.3,0
19690613,12.6,0,14.1,0,16.3,0
19690614,9.7,0,17.0,0,23.6,0
19690615,12.0,0,17.9,0,23.3,0
19690616,10.2,0,16.6,0,21.7,0
19690617,9.8,0,17.1,0,23.5,0
19690618,9.0,0,17.3,0,24.4,0
19690619,10.8,0,17.7,0,24.1,0
19690620,13.4,0,19.0,0,25.1,0
19690621,12.0,0,13.8,0,19.2,0
19690622,7.0,0,12.7,0,18.4,0
19690623,12.0,0,14.2,0,17.1,0
19690624,8.4,0,11.2,0,14.6,0
19690625,5.4,0,10.7,0,14.5,0
19690626,6.7,0,14.5,0,20.8,0
19690627,10.5,0,15.9,0,21.5,0
19690628,12.0,0,17.4,0,23.1,0
19690629,10.9,0,18.0,0,25.0,0
19690630,9.3,0,12.8,0,18.6,0
19690701,5.6,0,10.5,0,14.9,0
19690702,10.9,0,13.8,0,17.7,0
19690703,12.8,0,14.2,0,17.1,0
19690704,11.7,0,14.6,0,18.3,0
19690705,12.5,0,16.7,0,23.1,0
19690706,14.4,0,16.7,0,20.5,0
19690707,12.4,0,17.6,0,23.0,0
19690708,14.0,0,21.8,0,29.6,0
19690709,18.8,0,23.5,0,28.3,0
19690710,15.5,0,19.5,0,25.8,0
19690711,14.6,0,18.1,0,23.1,0
19690712,14.0,0,19.6,0,25.4,0
19690713,16.1,0,17.8,0,19.9,0
19690714,13.9,0,15.7,0,19.3,0
19690715,9.9,0,15.2,0,20.1,0
19690716,14.0,0,16.1,0,19.5,0
19690717,8.4,0,12.0,0,14.6,0
19690718,10.0,0,12.6,0,15.7,0
19690719,12.4,0,14.6,0,19.6,0
19690720,9.5,0,12.5,0,16.3,0
19690721,8.0,0,12.1,0,15.2,0
19690722,11.1,0,13.7,0,16.1,0
19690723,11.4,0,16.5,0,21.7,0
19690724,16.4,0,19.7,0,24.3,0
19690725,16.2,0,20.4,0,27.5,0
19690726,13.4,0,17.8,0,22.3,0
19690727,11.7,0,17.9,0,24.1,0
19690728,11.1,0,18.6,0,25.1,0
19690729,14.3,0,20.0,0,25.4,0
19690730,14.8,0,20.7,0,26.2,0
19690731,15.3,0,20.7,0,24.9,0
19690801,17.6,0,21.1,0,25.2,0
19690802,11.7,0,15.0,0,20.8,0
19690803,8.4,0,13.7,0,18.2,0
19690804,8.1,0,14.3,0,19.6,0
19690805,8.8,0,15.9,0,21.3,0
19690806,12.3,0,18.2,0,23.8,0
19690807,10.6,0,13.8,0,19.3,0
19690808,8.9,0,13.3,0,17.5,0
19690809,7.0,0,13.6,0,19.6,0
19690810,8.9,0,15.4,0,22.5,0
19690811,12.6,0,18.1,0,24.4,0
19690812,14.4,0,19.1,0,23.6,0
19690813,13.7,0,19.3,0,25.3,0
19690814,13.0,0,15.6,0,19.3,0
19690815,7.9,0,12.8,0,17.7,0
19690816,9.3,0,14.1,0,19.1,0
19690817,7.8,0,14.4,0,20.1,0
19690818,9.6,0,15.4,0,21.8,0
19690819,10.1,0,16.8,0,23.3,0
19690820,10.7,0,17.5,0,23.9,0
19690821,10.1,0,17.0,0,24.2,0
19690822,13.3,0,16.2,0,19.9,0
19690823,12.6,0,14.7,0,17.2,0
19690824,12.8,0,17.2,0,22.3,0
19690825,14.0,0,16.9,0,19.5,0
19690826,12.6,0,15.1,0,17.7,0
19690827,14.0,0,18.8,0,25.6,0
19690828,14.0,0,18.5,0,23.0,0
19690829,11.8,0,17.0,0,22.2,0
19690830,14.9,0,18.6,0,20.8,0
19690831,12.8,0,14.6,0,17.2,0
19690901,12.5,0,15.2,0,19.3,0
19690902,10.0,0,13.0,0,16.4,0
19690903,7.8,0,10.8,0,13.7,0
19690904,8.4,0,10.2,0,14.1,0
19690905,6.1,0,8.8,0,13.9,0
19690906,3.3,0,8.7,0,14.3,0
19690907,9.2,0,11.8,0,15.4,0
19690908,6.9,0,11.0,0,15.3,0
19690909,7.9,0,12.1,0,18.1,0
19690910,11.1,0,13.3,0,15.9,0
19690911,12.1,0,17.2,0,22.5,0
19690912,14.1,0,17.3,0,21.8,0
19690913,15.3,0,18.5,0,22.5,0
19690914,10.2,0,12.7,0,18.4,0
19690915,10.3,0,11.5,0,12.4,0
19690916,9.4,0,11.0,0,13.3,0
19690917,6.2,0,8.0,0,10.2,0
19690918,2.3,0,3.5,0,6.8,0
19690919,1.8,0,3.6,0,6.4,0
19690920,2.3,0,6.2,0,11.4,0
19690921,3.6,0,6.3,0,9.1,0
19690922,1.1,0,6.3,0,11.1,0
19690923,7.0,0,8.5,0,9.9,0
19690924,6.3,0,7.7,0,10.3,0
19690925,4.0,0,8.8,0,14.8,0
19690926,7.2,0,11.0,0,15.0,0
19690927,9.3,0,10.3,0,12.6,0
19690928,5.5,0,8.0,0,9.7,0
19690929,1.7,0,6.5,0,9.3,0
19690930,6.6,0,8.3,0,10.2,0
19691001,3.0,0,6.5,0,8.7,0
19691002,5.3,0,7.2,0,9.0,0
19691003,4.0,0,5.2,0,6.8,0
19691004,3.0,0,5.2,0,7.6,0
19691005,0.1,0,3.4,0,6.3,0
19691006,2.5,0,5.2,0,7.8,0
19691007,2.4,0,5.0,0,8.2,0
19691008,4.4,0,7.5,0,10.7,0
19691009,8.6,0,9.6,0,10.7,0
19691010,7.6,0,9.5,0,11.1,0
19691011,-0.6,0,4.6,0,8.7,0
19691012,2.4,0,5.5,0,8.7,0
19691013,6.5,0,8.3,0,10.9,0
19691014,7.3,0,7.9,0,8.6,0
19691015,6.8,0,7.5,0,8.2,0
19691016,6.8,0,7.8,0,8.7,0
19691017,7.5,0,9.8,0,11.4,0
19691018,2.5,0,6.3,0,11.0,0
19691019,5.0,0,7.6,0,8.6,0
19691020,8.0,0,8.6,0,9.1,0
19691021,6.3,0,7.5,0,8.9,0
19691022,1.5,0,3.7,0,7.0,0
19691023,-1.6,0,1.1,0,5.1,0
19691024,-1.9,0,1.8,0,5.3,0
19691025,-0.2,0,2.3,0,5.1,0
19691026,1.1,0,4.1,0,6.8,0
19691027,2.5,0,4.3,0,6.9,0
19691028,0.5,0,2.2,0,4.5,0
19691029,-1.0,0,0.9,0,2.4,0
19691030,0.4,0,1.2,0,2.3,0
19691031,-1.2,0,0.0,0,1.2,0
19691101,-2.5,0,-1.4,0,0.3,0
19691102,-2.5,0,-1.2,0,-0.4,0
19691103,-8.4,0,-4.6,0,-0.6,0
19691104,-5.8,0,-4.2,0,-3.2,0
19691105,-4.9,0,-3.6,0,-2.5,0
19691106,-8.1,0,-5.5,0,-3.2,0
19691107,-5.4,0,-3.6,0,-2.4,0
19691108,-2.7,0,1.3,0,3.5,0
19691109,-3.3,0,-0.7,0,2.6,0
19691110,2.4,0,3.2,0,3.8,0
19691111,3.1,0,4.4,0,5.6,0
19691112,2.9,0,4.3,0,6.3,0
19691113,5.4,0,7.7,0,9.9,0
19691114,3.5,0,5.5,0,7.9,0
19691115,1.2,0,3.6,0,4.6,0
19691116,3.4,0,4.2,0,5.6,0
19691117,3.1,0,5.0,0,6.3,0
19691118,2.7,0,4.5,0,6.5,0
19691119,2.4,0,3.7,0,6.1,0
19691120,0.4,0,2.2,0,3.2,0
19691121,-0.1,0,1.0,0,1.8,0
19691122,0.4,0,1.2,0,2.1,0
19691123,-1.5,0,0.2,0,0.9,0
19691124,0.4,0,1.8,0,4.6,0
19691125,-2.5,0,-1.1,0,0.5,0
19691126,-1.8,0,-1.2,0,-0.1,0
19691127,-2.7,0,-1.2,0,0.0,0
19691128,-6.1,0,-5.1,0,-2.7,0
19691129,-4.6,0,-1.4,0,0.6,0
19691130,-1.7,0,0.0,0,0.9,0
19691201,-0.8,0,0.2,0,1.1,0
19691202,-3.6,0,-1.9,0,0.0,0
19691203,-2.4,0,-0.2,0,0.8,0
19691204,-3.4,0,-1.9,0,0.6,0
19691205,-2.9,0,-1.3,0,1.0,0
19691206,-2.7,0,-2.0,0,-1.1,0
19691207,-2.5,0,-1.4,0,-0.1,0
19691208,-0.2,0,1.9,0,3.0,0
19691209,-4.8,0,-2.4,0,0.7,0
19691210,-3.2,0,-0.4,0,0.3,0
19691211,-0.4,0,0.0,0,0.8,0
19691212,-1.6,0,-0.8,0,-0.2,0
19691213,-1.6,0,-1.2,0,-0.8,0
19691214,-1.8,0,-1.2,0,-0.2,0
19691215,-6.7,0,-5.3,0,-1.6,0
19691216,-10.2,0,-7.6,0,-5.9,0
19691217,-16.1,0,-13.8,0,-10.1,0
19691218,-13.6,0,-10.4,0,-6.1,0
19691219,-12.9,0,-10.3,0,-6.1,0
19691220,-13.3,0,-10.3,0,-7.4,0
19691221,-10.9,0,-9.7,0,-7.7,0
19691222,-12.6,0,-11.4,0,-9.6,0
19691223,-12.4,0,-11.4,0,-9.9,0
19691224,-15.7,0,-13.7,0,-11.4,0
19691225,-13.6,0,-12.8,0,-11.9,0
19691226,-12.8,0,-9.6,0,-4.8,0
19691227,-5.2,0,-3.4,0,-2.0,0
19691228,-3.0,0,-2.2,0,-1.2,0
19691229,-14.8,0,-8.4,0,-2.0,0
19691230,-17.8,0,-14.6,0,-12.4,0
19691231,-18.8,0,-12.1,0,-6.7,0
19700101,-11.9,0,-6.9,0,-4.3,0
19700102,-15.3,0,-11.8,0,-8.0,0
19700103,-8.1,0,-6.5,0,-5.8,0
19700104,-6.6,0,-4.2,0,-3.0,0
19700105,-6.4,0,-4.6,0,-1.8,0
19700106,-5.3,0,-1.8,0,2.3,0
19700107,-7.8,0,-5.3,0,1.7,0
19700108,-16.5,0,-12.1,0,-6.4,0
19700109,-8.9,0,-7.5,0,-6.4,0
19700110,-19.5,0,-14.7,0,-7.0,0
19700111,-12.7,0,-8.6,0,-5.4,0
19700112,-10.2,0,-8.0,0,-6.3,0
19700113,-6.8,0,-5.9,0,-4.4,0
19700114,-10.7,0,-8.0,0,-5.5,0
19700115,-14.0,0,-11.9,0,-10.6,0
19700116,-18.2,0,-13.8,0,-10.6,0
19700117,-17.7,0,-14.2,0,-11.5,0
19700118,-18.5,0,-13.8,0,-10.6,0
19700119,-12.2,0,-10.2,0,-9.2,0
19700120,-13.7,0,-12.0,0,-9.9,0
19700121,-13.6,0,-11.6,0,-10.4,0
19700122,-11.1,0,-6.6,0,-4.1,0
19700123,-5.7,0,-4.8,0,-3.5,0
19700124,-6.0,0,-5.1,0,-4.1,0
19700125,-11.6,0,-9.1,0,-4.7,0
19700126,-14.0,0,-9.2,0,-4.0,0
19700127,-8.4,0,-7.3,0,-4.4,0
19700128,-18.4,0,-10.5,0,-6.9,0
19700129,-24.5,0,-22.0,0,-18.3,0
19700130,-27.0,0,-21.0,0,-14.3,0
19700131,-15.2,0,-9.7,0,-6.9,0
19700201,-8.0,0,-4.1,0,-2.1,0
19700202,-4.8,0,-3.7,0,-2.4,0
19700203,-12.2,0,-8.2,0,-4.5,0
19700204,-7.9,0,-6.5,0,-5.4,0
19700205,-12.1,0,-7.6,0,-4.2,0
19700206,-13.7,0,-9.7,0,-5.4,0
19700207,-11.0,0,-8.6,0,-4.8,0
19700208,-9.1,0,-6.2,0,-3.5,0
19700209,-11.2,0,-9.3,0,-6.1,0
19700210,-12.3,0,-10.9,0,-9.3,0
19700211,-18.0,0,-14.6,0,-11.8,0
19700212,-21.0,0,-18.7,0,-15.5,0
19700213,-15.6,0,-11.5,0,-7.0,0
19700214,-15.2,0,-11.8,0,-8.1,0
19700215,-12.3,0,-8.3,0,-5.8,0
19700216,-17.1,0,-14.8,0,-12.1,0
19700217,-24.4,0,-17.8,0,-9.8,0
19700218,-14.4,0,-10.6,0,-7.9,0
19700219,-15.0,0,-9.6,0,-5.7,0
19700220,-21.6,0,-15.6,0,-8.6,0
19700221,-21.7,0,-17.1,0,-11.3,0
19700222,-19.6,0,-15.4,0,-10.3,0
19700223,-17.1,0,-11.8,0,-7.0,0
19700224,-8.4,0,-2.9,0,1.0,0
19700225,-0.7,0,0.2,0,1.5,0
19700226,-6.7,0,-3.2,0,0.2,0
19700227,-9.7,0,-4.6,0,0.2,0
19700228,-11.3,0,-5.4,0,-0.2,0
19700301,-11.2,0,-5.6,0,-2.0,0
19700302,-5.6,0,-3.7,0,-1.3,0
19700303,-5.9,0,-3.5,0,-0.3,0
19700304,-3.5,0,-1.3,0,0.6,0
19700305,-1.2,0,1.8,0,6.0,0
19700306,0.0,0,2.2,0,3.6,0
19700307,0.2,0,2.7,0,4.7,0
19700308,-1.4,0,1.1,0,4.0,0
19700309,-3.1,0,-1.1,0,1.9,0
19700310,-3.0,0,-0.3,0,2.2,0
19700311,-3.3,0,0.0,0,2.8,0
19700312,-4.0,0,-0.3,0,3.8,0
19700313,-6.1,0,-2.1,0,1.6,0
19700314,-3.6,0,-1.7,0,0.2,0
19700315,-3.9,0,-2.6,0,-1.5,0
19700316,-5.1,0,-3.0,0,-1.5,0
19700317,-12.1,0,-4.7,0,2.2,0
19700318,-1.7,0,0.6,0,3.0,0
19700319,2.0,0,3.2,0,5.0,0
19700320,0.1,0,2.8,0,5.9,0
19700321,0.6,0,2.0,0,4.3,0
19700322,-0.4,0,0.5,0,1.7,0
19700323,-2.8,0,-0.4,0,2.2,0
19700324,-2.8,0,-0.5,0,3.5,0
19700325,-4.8,0,-1.1,0,3.8,0
19700326,-1.4,0,1.4,0,5.2,0
19700327,-2.7,0,1.0,0,4.6,0
19700328,-1.7,0,1.4,0,3.9,0
19700329,-1.6,0,0.1,0,2.5,0
19700330,-2.3,0,-1.3,0,0.0,0
19700331,-5.2,0,-3.5,0,-1.7,0
19700401,-7.0,0,-2.7,0,1.0,0
19700402,0.2,0,3.3,0,8.2,0
19700403,-0.4,0,2.2,0,4.6,0
19700404,-0.9,0,1.6,0,4.7,0
19700405,2.1,0,4.0,0,5.3,0
19700406,-1.8,0,2.1,0,5.4,0
19700407,-0.6,0,2.4,0,5.7,0
19700408,0.8,0,2.4,0,4.4,0
19700409,0.7,0,6.3,0,13.1,0
19700410,2.6,0,9.1,0,14.6,0
19700411,3.8,0,6.0,0,9.6,0
19700412,0.0,0,2.6,0,5.1,0
19700413,-0.3,0,1.9,0,5.3,0
19700414,-1.6,0,2.5,0,6.6,0
19700415,-1.9,0,1.5,0,5.6,0
19700416,1.3,0,4.4,0,9.3,0
19700417,1.8,0,4.5,0,8.1,0
19700418,0.3,0,1.0,0,2.8,0
19700419,0.5,0,2.1,0,3.9,0
19700420,0.6,0,4.2,0,8.7,0
19700421,0.5,0,3.7,0,8.5,0
19700422,0.4,0,3.0,0,6.7,0
19700423,-1.2,0,2.3,0,5.5,0
19700424,2.2,0,4.3,0,5.9,0
19700425,3.1,0,6.0,0,9.7,0
19700426,1.3,0,8.1,0,14.3,0
19700427,8.7,0,12.9,0,20.9,0
19700428,4.5,0,8.6,0,15.9,0
19700429,3.4,0,7.7,0,12.6,0
19700430,3.6,0,6.7,0,10.7,0
19700501,2.4,0,7.1,0,13.1,0
19700502,4.7,0,8.3,0,12.4,0
19700503,8.4,0,11.7,0,15.4,0
19700504,3.1,0,11.1,0,18.0,0
19700505,9.7,0,16.6,0,29.4,0
19700506,5.2,0,10.0,0,16.2,0
19700507,3.9,0,7.2,0,12.3,0
19700508,2.4,0,8.6,0,14.9,0
19700509,5.5,0,12.5,0,18.5,0
19700510,5.9,0,13.2,0,19.0,0
19700511,4.6,0,9.2,0,13.3,0
19700512,3.8,0,9.6,0,14.8,0
19700513,2.6,0,11.4,0,18.0,0
19700514,5.4,0,12.5,0,18.9,0
19700515,1.8,0,3.9,0,10.6,0
19700516,-0.2,0,4.5,0,8.4,0
19700517,-1.1,0,6.2,0,12.0,0
19700518,4.5,0,9.5,0,13.4,0
19700519,7.5,0,11.5,0,17.2,0
19700520,7.8,0,10.0,0,12.4,0
19700521,5.8,0,10.9,0,15.7,0
19700522,9.3,0,11.5,0,14.5,0
19700523,9.4,0,12.0,0,15.7,0
19700524,5.3,0,7.8,0,11.5,0
19700525,0.3,0,6.7,0,12.2,0
19700526,2.8,0,10.1,0,16.4,0
19700527,5.9,0,13.8,0,19.9,0
19700528,7.2,0,13.4,0,17.6,0
19700529,8.1,0,12.5,0,16.1,0
19700530,6.4,0,13.5,0,19.2,0
19700531,6.9,0,14.5,0,21.5,0
19700601,13.0,0,14.3,0,17.3,0
19700602,10.6,0,15.0,0,18.6,0
19700603,11.3,0,14.7,0,19.5,0
19700604,9.3,0,16.9,0,22.9,0
19700605,9.9,0,18.4,0,25.2,0
19700606,12.2,0,20.4,0,26.9,0
19700607,14.2,0,18.1,0,23.0,0
19700608,10.8,0,16.3,0,20.6,0
19700609,10.4,0,17.5,0,23.1,0
19700610,12.4,0,19.6,0,24.2,0
19700611,13.2,0,20.4,0,25.7,0
19700612,15.5,0,17.1,0,23.3,0
19700613,9.6,0,13.7,0,18.1,0
19700614,6.2,0,9.9,0,12.9,0
19700615,6.2,0,13.2,0,18.6,0
19700616,10.7,0,14.8,0,18.7,0
19700617,8.6,0,14.8,0,19.6,0
19700618,13.6,0,18.6,0,24.3,0
19700619,12.0,0,16.3,0,22.1,0
